"ID_Item"	"Titre"	"Description"	"Contenu"	"Categorie"	"Lien"	"Date_Recup"	"Date_publication"	"ID_flux"	"typeFlux"	"Journal"
"3445774"	"El juicio del Sewol culmina con la petición de pena de muerte para el capitán"	"El juicio a la tripulación del buque surcoreano Sewol, cuyo hundimiento dejó más de 300 muertos, quedóa ayer visto para sentencia después de que los fiscales pidieran la pena de muerte para el capitán."	"NULL"	"NULL"	"http://www.jornadanet.com/n.php?a=109937-1"	"2014-10-28 18:26:48"	""	"756340"	"International"	"La Jordana (Bol)"
"3561451"	"Obama se prepara para trabajar con un Congreso republicano"	"Tras el varapalo demócrata en las elecciones del martes, el presidente de EE.UU., Barack Obama, afronta al final de su mandato la oposición de un Congreso dominado por los republicanos, que ya han adelantado su agenda legislativa."	"NULL"	"NULL"	"http://www.jornadanet.com/n.php?a=110278-1"	"2014-11-07 10:38:49"	""	"756340"	"International"	"La Jordana (Bol)"
"3357913"	"EEUU aún vigila a 260 personas por ébola tras dar alta a familia de fallecido"	"Las autoridades mantenían ayer bajo vigilancia por ébola a más de 260 personas en Texas y Ohio, después de que familiares y amigos del liberiano Thomas Eric Duncan, que contrajo el ébola en su país y murió después en EE.UU., concluyeran la cuarentena sin haber desarrollado síntomas de la enfermedad."	"NULL"	"NULL"	"http://www.jornadanet.com/n.php?a=109691-1"	"2014-10-21 13:21:53"	""	"756340"	"International"	"La Jordana (Bol)"
"3445777"	"CIDH pide a EEUU dejar de detener a inmigrantes y lamenta ausencia de Ecuador"	"La CIDH pidió a EE.UU. cerrar los centros de detención para niños y familias inmigrantes y lamentó que Ecuador se ausentara de las audiencias sobre los derechos humanos en su país por tercera vez en un año, además de estudiar el impacto en los campesinos por la construcción de megaproyectos en Colombia."	"NULL"	"NULL"	"http://www.jornadanet.com/n.php?a=109940-1"	"2014-10-28 18:26:48"	""	"756340"	"International"	"La Jordana (Bol)"
"3384630"	"Obama, ""cautelosamente optimista"" ante posibles nuevos casos de ébola en EEUU"	"El presidente de EE.UU., Barack Obama, se declaró ""cautelosamente optimista"" ante la posibilidad de que surjan nuevos casos de ébola en el país y, si se dieran, aseguró que su Administración ofrecerá la mejor de las respuestas."	"NULL"	"NULL"	"http://www.jornadanet.com/n.php?a=109779-1"	"2014-10-23 12:25:58"	""	"756340"	"International"	"La Jordana (Bol)"
"3412639"	"Gobierno maliense crea comité de crisis ante ébola y presidente pide calma"	"El gobierno maliense ha creado un comité interministerial de crisis ante la primera muerte de una niña de dos años por ébola ayer en Kayes (oeste) y ha lanzado una campaña informativa de concienciación para multiplicar las medidas preventivas."	"NULL"	"NULL"	"http://www.jornadanet.com/n.php?a=109869-1"	"2014-10-25 20:26:21"	""	"756340"	"International"	"La Jordana (Bol)"
"3475557"	"La ONU advierte sobre el peligro de nuevas tensiones en Oriente Medio"	"La ONU expresó su alarma sobre nuevas tensiones en Oriente Medio y dio señales de frustración por un conflicto entre palestinos e israelíes que se arrastra desde hace medio siglo, sin visos de que vaya a resolverse a corto plazo."	"NULL"	"NULL"	"http://www.jornadanet.com/n.php?a=110023-1"	"2014-10-30 23:06:04"	""	"756340"	"International"	"La Jordana (Bol)"
"3642831"	"Rebeldes piden negociaciones con Kiev ante riesgos de guerra a gran escala"	"Los separatistas prorrusos pidieron una urgente reanudación de las negociaciones con Ucrania en medio de la escalada del conflicto y el riesgo de una guerra a gran escala en el este del país, según advirtió el propio Consejo de Seguridad de la ONU."	"NULL"	"NULL"	"http://www.jornadanet.com/n.php?a=110527-1"	"2014-11-14 12:39:51"	""	"756340"	"International"	"La Jordana (Bol)"
"3496434"	"Boko Haram termina con la esperanza de ver libres a las niñas de Chibok"	"El líder de la secta radical islámica Boko Haram, Abubakar Shekau, terminó con la esperanza de ver libres a las más de 200 niñas secuestradas en una escuela de Chibok, en el norte de Nigeria, tras desmentir que exista un acuerdo de alto el fuego con el Gobierno nigeriano."	"NULL"	"NULL"	"http://www.jornadanet.com/n.php?a=110099-1"	"2014-11-02 00:06:26"	""	"756340"	"International"	"La Jordana (Bol)"
"3435388"	"Ucrania elige un Parlamento prooccidental por primera vez desde independencia"	"Los ucranianos votaron ayer por un Parlamento prooccidental, ocho meses después de cambiar el poder con una revuelta popular, y, según las primeras estimaciones, relegaron a una mínima presencia a los representantes del antiguo régimen prorruso, por primera vez desde la independencia de la URSS en 1991."	"NULL"	"NULL"	"http://www.jornadanet.com/n.php?a=109902-1"	"2014-10-27 22:26:41"	""	"756340"	"International"	"La Jordana (Bol)"
"3607221"	"Xi urge en la Cumbre Asia-Pacífico a un mayor impulso para el TLC regional"	"El presidente chino, Xi Jinping, urgió a promover el desarrollo de un acuerdo de libre comercio para la región Asia-Pacífico, que representa el 57 por ciento del PIB mundial, en su discurso inaugural de la cumbre de líderes APEC."	"NULL"	"NULL"	"http://www.jornadanet.com/n.php?a=110388-1"	"2014-11-11 17:39:25"	""	"756340"	"International"	"La Jordana (Bol)"
"3590758"	"Putin y Xi afianzan la alianza energética y económica de Moscú y Pekín"	"Los presidentes de Rusia, Vladímir Putin, y de China, Xi Jinping, celebraron un encuentro en Pekín, en los márgenes del Foro de Cooperación Asia-Pacífico (APEC), tras el que Moscú y Pekín firmaron varios acuerdos para una mayor colaboración energética y comercial que afianza su buen momento de relaciones."	"NULL"	"NULL"	"http://www.jornadanet.com/n.php?a=110346-1"	"2014-11-10 11:39:14"	""	"756340"	"International"	"La Jordana (Bol)"
"3537036"	"Captura de exalcalde y esposa reaviva el caso de 43 estudiantes desaparecidos"	"La captura del exalcalde de la ciudad mexicana de Iguala y su esposa reactivó este martes el caso de los 43 estudiantes desaparecidos a finales de septiembre en una operación policial supuestamente ordenada por la pareja como parte de su alianza con el crimen organizado."	"NULL"	"NULL"	"http://www.jornadanet.com/n.php?a=110181-1"	"2014-11-05 13:07:16"	""	"756340"	"International"	"La Jordana (Bol)"
